date,location,pm2_5,no2
2020-10-31,Edinburgh_UK,8.783954496489494,10.860269807976096
2020-11-30,Edinburgh_UK,10.920850132726251,15.563031907517518
2020-12-31,Edinburgh_UK,11.883195792743031,17.708111130689936
2021-01-31,Edinburgh_UK,13.509809355314408,20.838810465221208
2021-02-28,Edinburgh_UK,10.775167297717324,12.037351193959605
2021-03-31,Edinburgh_UK,9.281337080668402,17.354881448997645
2021-04-30,Edinburgh_UK,4.73125043920601,6.238020272014753
2021-05-31,Edinburgh_UK,4.597042838762733,5.3316527724499805
2021-06-30,Edinburgh_UK,2.5557663400020845,6.8525404594685195
2021-07-31,Edinburgh_UK,0.0,4.7707161634589665
2021-08-31,Edinburgh_UK,2.21701080594001,7.455752871616096
2021-09-30,Edinburgh_UK,6.398714333068782,9.224202390302267
2021-10-31,Edinburgh_UK,10.761468700181199,12.334953481372501
2021-11-30,Edinburgh_UK,11.848161217819507,6.420852678412642
2021-12-31,Edinburgh_UK,13.079109983146203,21.007071704963572
2022-01-31,Edinburgh_UK,12.940415666581911,22.39979788547913
2022-02-28,Edinburgh_UK,11.055474967027266,18.941721362731343
2022-03-31,Edinburgh_UK,7.318492781648,12.944889542668067
2022-04-30,Edinburgh_UK,5.57365264624472,9.131422278350335
2022-05-31,Edinburgh_UK,5.7122674870454215,9.894648198672364
2022-06-30,Edinburgh_UK,3.163730244696521,3.057291503932614
2022-07-31,Edinburgh_UK,0.5754393976854215,5.184062163956057
2022-08-31,Edinburgh_UK,3.2880562626595777,14.620009499534799
2022-09-30,Edinburgh_UK,9.069114314207553,10.412619169734866
2022-10-31,Edinburgh_UK,7.23573907556313,16.879526673322232
2022-11-30,Edinburgh_UK,11.363853306877127,20.45152889397008
2022-12-31,Edinburgh_UK,15.62820234737368,19.78481343116454
2023-01-31,Edinburgh_UK,12.96657937717704,16.647857112420805
2023-02-28,Edinburgh_UK,9.062720214234531,18.294001676996764
2023-03-31,Edinburgh_UK,9.217054998496339,18.26441430514581
2023-04-30,Edinburgh_UK,3.8471173289649583,9.814615854936067
2023-05-31,Edinburgh_UK,3.9634148261893465,8.586197783887638
2023-06-30,Edinburgh_UK,2.603060610215788,6.1564098247488594
2023-07-31,Edinburgh_UK,3.881866188346196,1.0122288111166426
2023-08-31,Edinburgh_UK,3.975253765994795,8.29271090830045
2023-09-30,Edinburgh_UK,9.152259199009912,9.526682300540374
2023-10-31,Edinburgh_UK,6.664518207199132,12.623289538371653
2023-11-30,Edinburgh_UK,12.280683472842824,13.319189428296056
2023-12-31,Edinburgh_UK,11.71742402778893,22.71716360939959
2024-01-31,Edinburgh_UK,13.548864648138894,22.71935222377396
2024-02-29,Edinburgh_UK,11.287871386672373,17.466788877899095
2024-03-31,Edinburgh_UK,7.739025110566355,5.17018622270364
2024-04-30,Edinburgh_UK,2.6121182534154235,10.583247906669975
2024-05-31,Edinburgh_UK,2.5533513627917293,7.429796356567634
2024-06-30,Edinburgh_UK,1.7059470451741616,7.744229120525039
2024-07-31,Edinburgh_UK,0.489030241611516,0.6829816462695764
2024-08-31,Edinburgh_UK,2.771941417527261,9.631004265480964
2024-09-30,Edinburgh_UK,9.383600829191554,8.310863697261595
2024-10-31,Edinburgh_UK,7.722424957803489,14.024247319211945
2024-11-30,Edinburgh_UK,12.03182093046881,19.217054183912566
2024-12-31,Edinburgh_UK,7.883022538163646,20.10077082729251
2020-01-31,Glasgow_UK,17.793675791720016,30.192755214789667
2020-02-29,Glasgow_UK,16.321283611883633,23.504026335082365
2020-03-31,Glasgow_UK,16.432845460627064,23.177960881695284
2020-04-30,Glasgow_UK,13.222264203864242,15.242688840818076
2020-05-31,Glasgow_UK,12.246084020364819,12.066857658340824
2020-06-30,Glasgow_UK,7.53460967643486,14.622014548215766
2020-07-31,Glasgow_UK,7.913312050718025,9.940853618942239
2020-08-31,Glasgow_UK,8.306322615976933,13.628163237975508
2020-09-30,Glasgow_UK,8.245898642511147,20.40603067292327
2020-10-31,Glasgow_UK,14.367726811455192,22.277725453333144
2020-11-30,Glasgow_UK,16.63129277538915,20.35610569618278
2020-12-31,Glasgow_UK,19.697026851367344,25.010808895292964
2021-01-31,Glasgow_UK,21.720142671277237,28.69674485276609
2021-02-28,Glasgow_UK,19.29664517855531,26.24215926353881
2021-03-31,Glasgow_UK,11.812865763093539,18.282900825845214
2021-04-30,Glasgow_UK,12.41888086293706,15.010541956144703
2021-05-31,Glasgow_UK,13.656298467077146,14.72864104263891
2021-06-30,Glasgow_UK,11.096402203445091,15.973535273563765
2021-07-31,Glasgow_UK,9.676068050267855,14.716874741222272
2021-08-31,Glasgow_UK,6.594485608473284,15.422587056500216
2021-09-30,Glasgow_UK,11.505612710280305,13.1714267070924
2021-10-31,Glasgow_UK,12.732246151991689,17.909789727325226
2021-11-30,Glasgow_UK,14.690661568426364,22.97814972150742
2021-12-31,Glasgow_UK,18.088319913895266,25.195859806799294
2022-01-31,Glasgow_UK,14.302920798800908,27.075605733903295
2022-02-28,Glasgow_UK,16.79180045299708,25.76798490816967
2022-03-31,Glasgow_UK,15.664383036481576,24.17174937463874
2022-04-30,Glasgow_UK,12.615084319356798,18.07686470760921
2022-05-31,Glasgow_UK,11.118138791605686,10.924532415667208
2022-06-30,Glasgow_UK,7.055306680548824,17.58876791670648
2022-07-31,Glasgow_UK,9.98314975537783,11.336730658404676
2022-08-31,Glasgow_UK,7.067262749792545,17.3110179535371
2022-09-30,Glasgow_UK,13.138190191690821,18.13756011254845
2022-10-31,Glasgow_UK,14.456164825939386,22.21533329072082
2022-11-30,Glasgow_UK,17.506119449405343,22.781637015561113
2022-12-31,Glasgow_UK,16.676538725903118,34.23416902076424
2023-01-31,Glasgow_UK,21.100583758575944,24.826754455750322
2023-02-28,Glasgow_UK,16.7242651275024,23.817062775354387
2023-03-31,Glasgow_UK,13.905327974176657,16.40626087503814
2023-04-30,Glasgow_UK,13.203509077776097,15.649473036166006
2023-05-31,Glasgow_UK,11.545881682296637,13.376045520521057
2023-06-30,Glasgow_UK,5.608558356718234,13.947830592962323
2023-07-31,Glasgow_UK,8.631530846282864,10.871339324499539
2023-08-31,Glasgow_UK,10.777864334005018,10.733933414998969
2023-09-30,Glasgow_UK,13.343305124399919,17.226896527711737
2023-10-31,Glasgow_UK,12.908346841958574,21.206568425079595
2023-11-30,Glasgow_UK,16.810076988618093,22.66985551164981
2023-12-31,Glasgow_UK,12.460873856642142,26.634307683976903
2024-01-31,Glasgow_UK,21.388308206344668,31.211946816946703
2024-02-29,Glasgow_UK,14.103510060199072,25.815227771301004
2024-03-31,Glasgow_UK,13.997100261199888,22.849510336833777
2024-04-30,Glasgow_UK,11.958416255334438,14.057222577653086
2024-05-31,Glasgow_UK,9.610720070508787,14.19434287732938
2024-06-30,Glasgow_UK,5.848107965843857,8.254852381903241
2024-07-31,Glasgow_UK,10.024418474948467,10.782214644117834
2024-08-31,Glasgow_UK,10.333692645595772,16.18417836457736
2024-09-30,Glasgow_UK,10.45321980465811,21.100359417365798
2024-10-31,Glasgow_UK,15.826944146448387,21.645591217409812
2024-11-30,Glasgow_UK,21.70069275446383,23.021632329516844
2024-12-31,Glasgow_UK,20.889966262884542,30.078053138016934
2020-01-31,Liverpool_UK,13.136383729289689,16.636225579421446
2020-02-29,Liverpool_UK,10.975632264075875,17.119960370211018
2020-03-31,Liverpool_UK,9.779421084992203,16.872762374898812
2020-04-30,Liverpool_UK,5.931652583032072,12.279978905912785
2020-05-31,Liverpool_UK,5.270754857760696,0.6857382097004203
2020-06-30,Liverpool_UK,0.9498663909917646,2.495687973461015
2020-07-31,Liverpool_UK,1.4270979866422948,5.667292016813721
2020-08-31,Liverpool_UK,0.6672947982199564,0.0
2020-09-30,Liverpool_UK,2.251781238516336,4.06388972315441
2020-10-31,Liverpool_UK,7.7366293727998645,13.111335347718764
2020-11-30,Liverpool_UK,9.390915337249155,14.743132365123584
2020-12-31,Liverpool_UK,9.101781856609533,18.943358935636205
2021-01-31,Liverpool_UK,8.378467361773177,26.93509838962344
2021-02-28,Liverpool_UK,11.038972883908409,20.65872623841777
2021-03-31,Liverpool_UK,8.22699097753316,11.594807597891025
2021-04-30,Liverpool_UK,4.071041264227689,7.740448070295406
2021-05-31,Liverpool_UK,1.4253469587551697,11.50781378047014
2021-06-30,Liverpool_UK,0.6438214404869452,6.069344728762351
2021-07-31,Liverpool_UK,4.053335171999663,4.3032852189880035
2021-08-31,Liverpool_UK,0.4070084551593285,6.281274275705916
2021-09-30,Liverpool_UK,5.3578701841278225,8.712210021145877
2021-10-31,Liverpool_UK,8.29548111080657,7.488661789867998
2021-11-30,Liverpool_UK,10.863575172311743,12.034381413281094
2021-12-31,Liverpool_UK,11.23324203558754,23.299791661403457
2022-01-31,Liverpool_UK,13.139337504091849,14.547644739362042
2022-02-28,Liverpool_UK,8.536458919669563,13.58294772928377
2022-03-31,Liverpool_UK,4.278141917952881,11.68684267626955
2022-04-30,Liverpool_UK,2.684694938194443,12.289394392000343
2022-05-31,Liverpool_UK,1.2602994064472532,6.457639946885388
2022-06-30,Liverpool_UK,0.0,6.350285921469013
2022-07-31,Liverpool_UK,2.277200876266337,3.564557358675229
2022-08-31,Liverpool_UK,2.671358292415204,11.798760577710377
2022-09-30,Liverpool_UK,4.983266018168488,12.049884520969265
2022-10-31,Liverpool_UK,7.427793989646639,10.196864267133492
2022-11-30,Liverpool_UK,9.491946415426517,12.556430013443793
2022-12-31,Liverpool_UK,11.024793928382202,17.398677222658733
2023-01-31,Liverpool_UK,9.678159035225706,14.775790332450248
2023-02-28,Liverpool_UK,10.488800316368891,20.312061650762036
2023-03-31,Liverpool_UK,4.256345687700785,5.3717907479836935
2023-04-30,Liverpool_UK,5.020092540389069,7.801467816888566
2023-05-31,Liverpool_UK,0.09937191159635228,3.7049877637372797
2023-06-30,Liverpool_UK,0.3886977249685445,2.902788736283251
2023-07-31,Liverpool_UK,0.7519764073357897,1.6161663054737514
2023-08-31,Liverpool_UK,5.412469367575696,7.345787897391327
2023-09-30,Liverpool_UK,8.064065767079866,11.328777252490728
2023-10-31,Liverpool_UK,9.194718792043703,11.762809084849659
2023-11-30,Liverpool_UK,12.308495487733346,14.346529039256744
2023-12-31,Liverpool_UK,10.634556880257525,23.87494934149875
2024-01-31,Liverpool_UK,9.740390568189442,15.860667608883638
2024-02-29,Liverpool_UK,7.283384677155818,13.04045222682207
2024-03-31,Liverpool_UK,8.421949374837313,11.47688895818363
2024-04-30,Liverpool_UK,3.1459273985356857,0.9159773108238207
2024-05-31,Liverpool_UK,0.0,1.4162176916614424
2024-06-30,Liverpool_UK,2.490004935576061,6.743344364982302
2024-07-31,Liverpool_UK,0.0,2.961660542247158
2024-08-31,Liverpool_UK,0.6741474744763476,5.44842397263831
2024-09-30,Liverpool_UK,5.495244403661558,7.760681237023275
2024-10-31,Liverpool_UK,8.636716941408151,16.757389174773312
2024-11-30,Liverpool_UK,10.161072800761099,15.543017396790304
2024-12-31,Liverpool_UK,7.166420185615671,14.786598115950602
2020-01-31,Bristol_UK,18.858317638369613,25.495552277372052
2020-02-29,Bristol_UK,20.75132117841753,27.0202083917903
2020-03-31,Bristol_UK,20.366860964527415,28.579766409643305
2020-04-30,Bristol_UK,17.665569305856142,20.948860417285793
2020-05-31,Bristol_UK,11.621467866025284,16.456869110762238
2020-06-30,Bristol_UK,13.435509926263986,14.063096049952902
2020-07-31,Bristol_UK,13.366955526106429,15.747497862684513
2020-08-31,Bristol_UK,14.936875962254096,15.556967913532876
2020-09-30,Bristol_UK,13.94588011326876,21.025505577906003
2020-10-31,Bristol_UK,16.550605188025877,19.22803652299522
2020-11-30,Bristol_UK,20.373242776031375,31.11919263282576
2020-12-31,Bristol_UK,17.488675764982222,33.44175675942419
2021-01-31,Bristol_UK,23.336137123944916,29.1406396808696
2021-02-28,Bristol_UK,18.76433367907811,25.747357886386084
2021-03-31,Bristol_UK,20.668011499033426,24.075305338661686
2021-04-30,Bristol_UK,15.153662741555058,19.07742909357547
2021-05-31,Bristol_UK,14.61504440024719,18.151894442595047
2021-06-30,Bristol_UK,9.213039019064418,16.997454933189623
2021-07-31,Bristol_UK,11.264398995524664,11.624896557779365
2021-08-31,Bristol_UK,13.72370499548724,19.844812529483928
2021-09-30,Bristol_UK,9.487591458892858,18.265349977777028
2021-10-31,Bristol_UK,15.03165609159897,22.581465880377504
2021-11-30,Bristol_UK,14.473490690005006,27.617483209584442
2021-12-31,Bristol_UK,17.395437756204956,24.672131470121275
2022-01-31,Bristol_UK,22.011520804169763,31.320562681554662
2022-02-28,Bristol_UK,15.964763953143532,26.551753994433223
2022-03-31,Bristol_UK,20.513345952034836,22.547927016052924
2022-04-30,Bristol_UK,17.045058841440216,21.200125328469873
2022-05-31,Bristol_UK,11.850885318164988,14.67711599164311
2022-06-30,Bristol_UK,13.357569404072164,9.778851386620177
2022-07-31,Bristol_UK,12.352651827216677,14.645420430799525
2022-08-31,Bristol_UK,15.44791628974056,13.775487070995649
2022-09-30,Bristol_UK,15.95258347302535,25.782311517019146
2022-10-31,Bristol_UK,17.439153842410377,24.870381412170975
2022-11-30,Bristol_UK,19.201608200225852,20.743022032057617
2022-12-31,Bristol_UK,20.78739550335788,26.577123099698976
2023-01-31,Bristol_UK,19.16854217252954,29.122839942660544
2023-02-28,Bristol_UK,21.052592877900768,23.627017742072063
2023-03-31,Bristol_UK,17.265174541960363,22.931095943165907
2023-04-30,Bristol_UK,14.110717919191275,22.344809030851223
2023-05-31,Bristol_UK,11.909075185347028,15.413542866843963
2023-06-30,Bristol_UK,13.013236878193407,14.32757208893603
2023-07-31,Bristol_UK,11.868056625293786,16.852298823497915
2023-08-31,Bristol_UK,11.73476781915519,13.400168429271822
2023-09-30,Bristol_UK,14.814531443659233,16.798899904500697
2023-10-31,Bristol_UK,17.56613531218239,24.671654558945637
2023-11-30,Bristol_UK,21.298712195232685,26.826398194692363
2023-12-31,Bristol_UK,18.13253271568657,27.709161135244166
2024-01-31,Bristol_UK,18.930903121893547,25.655773643608157
2024-02-29,Bristol_UK,19.817084138565914,27.465766959058318
2024-03-31,Bristol_UK,15.13149008553154,23.566907088287063
2024-04-30,Bristol_UK,13.884172031823345,16.29088917203442
2024-05-31,Bristol_UK,15.74586764322604,14.5636622036923
2024-06-30,Bristol_UK,9.439705212435157,15.86184223616374
2024-07-31,Bristol_UK,9.679442202618413,18.44333028080251
2024-08-31,Bristol_UK,12.920400162084713,21.20093363868434
2024-09-30,Bristol_UK,17.43250169098102,24.495698512191787
2024-10-31,Bristol_UK,17.53576505722509,24.50437043753817
2024-11-30,Bristol_UK,18.824401247899054,24.69092297628945
2024-12-31,Bristol_UK,24.02699717211383,30.40154352753441
2020-01-31,Cardiff_UK,11.664415109229774,17.144569599412282
2020-02-29,Cardiff_UK,15.46904558899023,14.591865176775617
2020-03-31,Cardiff_UK,7.442293679006761,13.905002076088165
2020-04-30,Cardiff_UK,7.832032832724452,8.267917524323604
2020-05-31,Cardiff_UK,3.9332091594160765,7.031109203230679
2020-06-30,Cardiff_UK,0.4563746456889666,0.0
2020-07-31,Cardiff_UK,1.1811761985413014,0.8470286455647753
2020-08-31,Cardiff_UK,2.2979368333141323,1.2103646234872287
2020-09-30,Cardiff_UK,7.321422663764145,9.77717096773799
2020-10-31,Cardiff_UK,7.0962166742892006,8.010817093625596
2020-11-30,Cardiff_UK,13.138181271260216,17.312545549981294
2020-12-31,Cardiff_UK,12.183250379588637,15.033416967889787
2021-01-31,Cardiff_UK,13.632129797294589,15.82116879385594
2021-02-28,Cardiff_UK,12.116888192058601,23.735105950559266
2021-03-31,Cardiff_UK,9.585292320877862,12.597864439133206
2021-04-30,Cardiff_UK,6.885134768257587,7.587558171723197
2021-05-31,Cardiff_UK,4.790309655592614,8.518712628823382
2021-06-30,Cardiff_UK,1.8921213742553509,5.231876352513208
2021-07-31,Cardiff_UK,0.548559778192018,0.0
2021-08-31,Cardiff_UK,5.392506442921858,5.909138655107453
2021-09-30,Cardiff_UK,8.181679089466575,7.717874605728284
2021-10-31,Cardiff_UK,10.318204726677177,9.16218450460605
2021-11-30,Cardiff_UK,12.9925967401893,11.413504730333818
2021-12-31,Cardiff_UK,10.058999300898886,15.126503356012389
2022-01-31,Cardiff_UK,13.5099616756974,21.00028292463429
